name,key
"	下朗村	",pac_ydkj
"	佛山市第一人民医院	",pac_ydkj
"	嘉誉国际地下停车场	",pac_ydkj
"	东平新城8号场	",pac_ydkj
"	叠南市场	",pac_ydkj
"	中盛国际	",pac_ydkj
"	御堡国际商务中心	",pac_ydkj
"	兴鼎印象风情街	",pac_ydkj
"	弼北农贸市场	",pac_ydkj
"	荟景豪庭停车场	",pac_ydkj
"	东南车场	",pac_ydkj
"	丹灶镇西城村	",pac_ydkj
"	古灶工业园外围	",pac_ydkj
"	南海新天地地下停车场	",pac_ydkj
"	佛山星晖园一二期	",pac_ydkj
"	上元村停车场	",pac_ydkj
"	顺德龙江沃达百货	",pac_ydkj
"	明浦居	",pac_ydkj
"	西江路Go泊停车场	",pac_ydkj
"	中科万钧国际电子信息港停车场	",pac_ydkj
"	金苑轩停车场	",pac_ydkj
"	大良建联楼停车场	",pac_ydkj
"	升平百货停车场	",pac_ydkj
"	南六路4H	",pac_ydkj
"	财富Go泊停车场	",pac_ydkj
"	高明雅域瑞日天下花园	",pac_ydkj
"	南新二路1S	",pac_ydkj
"	仁和商业楼B	",pac_ydkj
"	宏晟国际电影城停车场	",pac_ydkj
"	圣卡洛磁砖	",pac_ydkj
"	上海村商业街停车场	",pac_ydkj
"	新翼广场	",pac_ydkj
"	普君新城社区三	",pac_ydkj
"	I华翠南路3H	",pac_ydkj
"	E南五路1T	",pac_ydkj
"	H天佑南路1T	",pac_ydkj
"	H工业四S	",pac_ydkj
"	佛平路骏领雷克萨斯	",pac_ydkj
"	兴粤荣酒家	",pac_ydkj
"	华夏明珠大酒店	",pac_ydkj
"	星海岸售楼中心	",pac_ydkj
"	亚洲国际-中央馆	",pac_ydkj
"	清柯仓库	",0
"	H育才民园	",pac_ydkj
"	德鸿活力社区	",pac_ydkj
"	G南新五1T	",pac_ydkj
"	朗宝工业园二区	",pac_ydkj
"	新动力广场露天停车场	",pac_ydkj
"	福海广场	",pac_ydkj
"	南庄吉利市场	",pac_ydkj
"	佛山张槎白坭村	",pac_ydkj
"	南安检测站	",pac_ydkj
"	D海四路1H	",pac_ydkj
"	I实幼简2T	",pac_ydkj
"	实验幼儿园南侧（东小片区）	",pac_ydkj
"	张槎体育中心（新）	",pac_ydkj
"	佛山西樵环运大楼周边停车场	",pac_ydkj
"	博智林博润停车场	",pac_ydkj
"	益众珠宝商贸大厦停车场	",pac_ydkj
"	恒锦桃源新天地（招商中心）	",pac_ydkj
"	城市便捷酒店停车场	",pac_ydkj
"	东平新城3号场	",pac_ydkj
"	城市便捷Go泊停车场	",pac_ydkj
"	大良富丽华停车场	",pac_ydkj
"	中欧中心	",pac_ydkj
"	富盛广场	",pac_ydkj
"	绿岛映月湾花园	",pac_ydkj
"	顺德美居中心停车场	",pac_ydkj
"	三水妇幼保健院	",pac_ydkj
"	顺成企业总部	",pac_ydkj
"	您好?陶谷	",0
"	粤盈停车场	",pac_ydkj
"	南方广场停车场	",pac_ydkj
"	石湾河南村	",pac_ydkj
"	佛山河宕上北村	",pac_ydkj
"	H南新三H	",pac_ydkj
"	弼唐小学	",pac_ydkj
"	东平新城6号场	",pac_ydkj
"	灯湖西路3S	",pac_ydkj
"	三水金丰精密有限公司	",pac_ydkj
"	佛山陶瓷国际展览中心	",pac_ydkj
"	绍华大厦	",pac_ydkj
"	联华大厦东S	",pac_ydkj
"	佛山金磊大厦	",pac_ydkj
"	隔岗村	",pac_ydkj
"	环海生鲜市场	",pac_ydkj
"	黄岐白沙商业楼	",pac_ydkj
"	绿巢智谷	",pac_ydkj
"	杏坛天光墟商业广场	",pac_ydkj
"	阳光在线广场2	",pac_ydkj
"	佛山祖庙P6停车场	",pac_ydkj
"	城市花园西门间隔路（东小片区）（2）	",pac_ydkj
"	H天佑四2H	",pac_ydkj
"	仁和商业楼	",pac_ydkj
"	泓远物业管理有限公司	",pac_ydkj
"	御匾超市（堤田店）	",pac_ydkj
"	北纬23℃艺术园区	",pac_ydkj
"	F良平南H	",0
"	青柯美食城	",pac_ydkj
"	大冲海鲜城	",pac_ydkj
"	岭南大厦	",pac_ydkj
"	德鸿文创园	",pac_ydkj
"	恒福国际露天停车场	",pac_ydkj
"	兆阳广场地面停车场	",pac_ydkj
"	A翠鸣苑北	",pac_ydkj
"	南海区第七人民医院	",pac_ydkj
"	梅州花灯小镇	",pac_ydkj
"	江南名居锦苑南门露天商业街	",pac_ydkj
"	灯湖西路6S	",pac_ydkj
"	佛山南海湖广骏福休闲酒店	",pac_ydkj
"	岗头王村	",pac_ydkj
"	百年银汇酒店	",pac_ydkj
"	I简平路3L	",pac_ydkj
"	北约牌坊	",pac_ydkj
"	维也纳国际酒店(三水万达店)	",pac_ydkj
"	顺德猪肉婆	",pac_ydkj
"	铂顿城	",pac_ydkj
"	怡翠尊堤嘉园	",pac_ydkj
"	肇院停车场	",pac_ydkj
"	东平新城停车场	",pac_ydkj
"	海四路1H	",pac_ydkj
"	三洲市场	",0
"	鲤鱼门金都酒店	",pac_ydkj
"	南裕欣府	",pac_ydkj
"	乐龙创意城	",pac_ydkj
"	捷太家具	",pac_ydkj
"	长兴名车城	",pac_ydkj
"	叙福楼海鲜酒楼	",pac_ydkj
"	俊琴轩	",pac_ydkj
"	佛山市城发市场	",pac_ydkj
"	华盛大厦	",pac_ydkj
"	沙岗村停车场	",pac_ydkj
"	平海路（怡海路--东平路）（东小片区）（3）	",pac_ydkj
"	禅城中心医院P1地下停车场	",pac_ydkj
"	鸿翔湖景苑停车场	",pac_ydkj
"	6号码头GO泊停车场	",pac_ydkj
"	趣悦海鲜酒楼地库停车场	",pac_ydkj
"	佛山市粤荣大厦	",pac_ydkj
"	银钻广场地下停车场	",pac_ydkj
"	致越优城广场（西苑）	",pac_ydkj
"	佛山佳宁娜大酒店	",pac_ydkj
"	B南六路2H	",pac_ydkj
"	南海妇幼保健院	",pac_ydkj
"	百花广场东门路面停车场	",pac_ydkj
"	华宝世家雅苑地下停车场	",pac_ydkj
"	华翠南路（怡海路--佛平路）（东小片区）（5）	",pac_ydkj
"	大德市场	",pac_ydkj
"	I简平路4H	",pac_ydkj
"	新华景苑	",pac_ydkj
"	世外陶源商贸中心	",pac_ydkj
"	致越优城	",pac_ydkj
"	环湖花园	",pac_ydkj
"	财联大厦L	",pac_ydkj
"	海四路3H	",pac_ydkj
"	H南新四2T	",pac_ydkj
"	东平新城2号场	",pac_ydkj
"	品源香茶坊	",pac_ydkj
"	南三路2L	",pac_ydkj
"	平南社区	",pac_ydkj
"	滨海御庭B区	",pac_ydkj
"	佛山市禅城区新景园停车场	",pac_ydkj
"	创意产业园	",pac_ydkj
"	广东顺德特奥厨电器科技有限公司车场	",pac_ydkj
"	润丰花园	",pac_ydkj
"	华南汽车直播基地	",pac_ydkj
"	财联大厦	",pac_ydkj
"	佛山市海逸财富中心停车场	",pac_ydkj
"	南海区人民医院	",0
"	罗行商贸城	",pac_ydkj
"	佛山市穗建大厦	",pac_ydkj
"	体育车场	",pac_ydkj
"	汇源豪庭停车场	",pac_ydkj
"	E锦园路2S	",pac_ydkj
"	顺德碧桂园桂澜山右广场	",pac_ydkj
"	康德写字楼	",pac_ydkj
"	合创智慧谷	",0
"	粤桂黔食品生产园/佛山正宇产贸中心	",pac_ydkj
"	松岗盈美公寓	",pac_ydkj
"	影荫路21号	",pac_ydkj
"	金融公园地下停车场（停用）	",pac_ydkj
"	辛岗村	",pac_ydkj
"	波海Go泊停车场	",pac_ydkj
"	平洲品牌童服城	",pac_ydkj
"	瀚天科技城	",pac_ydkj
"	怡翠尊堤尚园	",pac_ydkj
"	西樵帝恩酒店	",pac_ydkj
"	东方广场怡乐阁停车场	",pac_ydkj
"	海逸城市花园	",pac_ydkj
"	卓远国际停车场	",pac_ydkj
"	佛山华南医博城	",pac_ydkj
"	富丰车场	",pac_ydkj
"	鸿业城市花园地下停车场	",pac_ydkj
"	广东万佳华创控股有限公司	",pac_ydkj
"	珠江半岛停车场	",pac_ydkj
"	保利紫山公馆	",pac_ydkj
"	星星大厦露天车场	",pac_ydkj
"	南浦新村（万骐）	",pac_ydkj
"	南新四路3T	",pac_ydkj
"	禅城中心医院P2文化广场停车场	",pac_ydkj
"	大沥众德诚宠物市场停车场	",pac_ydkj
"	佛山祖庙P4停车场	",pac_ydkj
"	南海新天地地面停车场	",pac_ydkj
"	滘中广场停车场	",pac_ydkj
"	玫瑰园停车场	",pac_ydkj
"	东方广场怡翠阁停车场	",pac_ydkj
"	怡翠尊堤晖园	",pac_ydkj
"	冠泰停车场	",pac_ydkj
"	居仁新村	",pac_ydkj
"	创意城C区停车场	",pac_ydkj
"	新动力广场地库停车场	",pac_ydkj
"	富丽阳光城停车场	",pac_ydkj
"	海逸广场Go泊停车场	",pac_ydkj
"	顺汽集团停车场B	",pac_ydkj
"	云谷广场项目D区物业停车场	",pac_ydkj
"	流行前线车场	",pac_ydkj
"	I华翠南1S	",0
"	海四路5L	",pac_ydkj
"	佛山李宁体操学校服务有限公司	",pac_ydkj
"	人民公园	",pac_ydkj
"	恒福国际地下停车场	",pac_ydkj
"	南约广场	",pac_ydkj
"	佛山桂华教师村	",pac_ydkj
"	盛景Go泊停车场	",pac_ydkj
"	创显科技宿舍停车场	",pac_ydkj
"	水头商务中心	",pac_ydkj
"	三水西货场	",pac_ydkj
"	九江沙头沙涌村	",pac_ydkj
"	广州肿瘤医院停车场	",pac_ydkj
"	庆安路(简平路--平海路)（东小片区）	",pac_ydkj
"	信弘科创大厦	",pac_ydkj
"	南海区人民医院院内	",0
"	泓健商务楼	",pac_ydkj
"	千灯湖艺术教育小镇	",pac_ydkj
"	西樵国艺影视城	",pac_ydkj
"	阳光城云谷广场C	",pac_ydkj
"	西江村	",pac_ydkj
"	威尔斯商业广场	",pac_ydkj
"	B灯湖西2H	",0
"	东北车场	",pac_ydkj
"	佛山城北液压汽配市场停车场	",pac_ydkj
"	上华村内停车场	",pac_ydkj
"	溢东广场	",pac_ydkj
"	沥南市场停车场	",pac_ydkj
"	上元商业楼停车场	",pac_ydkj
"	东平新城9号场	",pac_ydkj
"	金禧国际大酒店	",pac_ydt
"	150测试停车场	",
"	136测试停车场	",0
"	佛山大融城	",0
"	佛山市顺德区云昌路停车场	",0
"	佛山大良凤岭公园	",0
"	佛山美的新都荟02	",0
"	佛山美的新都荟	",0
"	佛山大良健康主题公园（2）	",0
"	佛山市顺德区绿地公共停车场	",0
"	佛山大良凤城停车场	",0
"	佛山顺峰山公园美的停车场	",0
"	佛山顺峰山公园P1停车场	",0
"	佛山顺峰山公园南门停车场	",0
"	佛山顺峰山公园西门停车场	",0
"	佛山顺峰山公园P2停车场	",0
"	亿龙停车场	",pac_ydt
"	石湾古镇文创园	",pac_ydkj
"	领悦天地停车场	",pac_ydkj
"	三水百合嘉园	",pac_ydkj
"	通宝写字楼	",pac_ydkj
"	I简平路7	",pac_ydkj
"	雅瑶东约村	",pac_ydkj
"	文华车城	",pac_ydkj
"	环球国际车城	",pac_ydkj
"	住建车场	",pac_ydkj
"	大沥黄岐中一大厦	",pac_ydkj
"	佛山东平保利广场	",pac_ydkj
"	泛家居电商创意园	",pac_ydkj
"	银基置业停车场	",pac_ydkj
"	日明园区	",pac_ydkj
"	H天佑五1S	",pac_ydkj
"	嘉信城市广场外广场云车场	",pac_ydkj
"	佛山粤星电子公司	",pac_ydkj
"	苹果公馆	",pac_ydkj
"	I平海路H	",pac_ydkj
"	南庄沃达百货停车场	",pac_ydkj
"	世博金融中心南广场	",pac_ydkj
"	怡景丽苑	",pac_ydkj
"	嘉誉国际停车场	",pac_ydkj
"	天晨商业大厦地库	",pac_ydkj
"	华艺石材城停车场	",pac_ydkj
"	兴贤工业区	",pac_ydkj
"	尚十创意城	",pac_ydkj
"	佛山体育馆	",pac_ydkj
"	君悦汇露天停车场	",pac_ydkj
"	（龙江）顺德奥园广场	",pac_ydkj
"	大榄东兴经济社	",pac_ydkj
"	上华西工业区停车场	",pac_ydkj
"	张槎人才公寓	",pac_ydkj
"	H五福H	",pac_ydkj
"	大良丽枫酒店	",pac_ydkj
"	黄岐大金地假日酒店	",pac_ydkj
"	清远市人民医院	",pac_ydkj
"	兆阳大厦地下车库	",pac_ydkj
"	罗村宣巷村	",pac_ydkj
"	佛山大良健康主题公园（1）	",0
"	佛山大良健康主题公园（3）	",0
